&ylabel:,Fraction of total tests 'positive',
date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Virgin Islands,Washington,West Virginia,Wisconsin,Wyoming
2020-04-16,0.11939765326591739,0.03434459072696051,0.0,0.08932866365669438,0.07144432194046306,0.10625811688311688,0.20427799570720154,0.29900982643725765,0.15543071161048688,0.1934156378600823,0.104434247974896,0.2306333622808696,0.13260219341974078,0.025603864734299518,0.0977096416697451,0.20991279804876456,0.18667710065538493,0.10355501813784765,0.09849894554025555,0.0808854681542155,0.17799756687153398,0.05352339967724583,0.18326733851095287,0.22787011711901256,0.31036421101754236,0.04587882423515297,0.09433814916048419,0.10091217817090507,0.04176731078904992,0.0774361477143322,0.11672700432322239,0.0936215683051126,0.4960613844431272,0.04443912080014374,0.4037277120994444,0.07706191745279693,0.033578263841421735,0.11242650988776055,0.07628078578594777,0.04968801877611769,0.196048632218845,0.12479061976549413,0.13675883694412772,0.10526012725649958,0.1242654028436019,0.07362814377594093,0.10378625896421881,0.05400781029832119,0.07166772237806533,0.14832917061407286,0.125,0.08030363563723532,0.040369277832404675,0.08640103458271088,0.04605570250505679
2020-04-17,0.11968928344958782,0.0326984126984127,0.0,0.09154986796668697,0.07214607985017452,0.1094056769496133,0.20738704279225437,0.3030723738776099,0.16572733109795248,0.1958395950328245,0.10270528068404894,0.23985826683778808,0.1239515377446412,0.024751795763371002,0.09662503002642325,0.21184975761161007,0.18534270329469746,0.10701174743024963,0.10088160463877877,0.08165529297071973,0.17515361361346193,0.0554921827819902,0.18661807157025592,0.2306000525210084,0.30338827191058926,0.04810350033679418,0.09830499688990255,0.10215209698938453,0.041194845763373684,0.08134920634920635,0.11840602110073248,0.10127478753541076,0.49836454979072586,0.04630596149385294,0.4006154672788775,0.08028116907140215,0.035569599740722734,0.11686728434668789,0.07331945270672219,0.04914512265631453,0.1997720070840656,0.11957008508732647,0.135788823510289,0.10833976408334252,0.12755378774181883,0.07549872239982583,0.10246201396753492,0.05029495616001148,0.06904864399483426,0.15288691144355776,0.12028301886792453,0.08023148757069577,0.04036186499652053,0.08715794009911657,0.04605570250505679
2020-04-18,0.10943156706944379,0.032522009321595026,0.0,0.092447840141052,0.07203512696242906,0.11153943912564603,0.20890387235319924,0.3030723738776099,0.16572733109795248,0.20093457943925233,0.10249992901386056,0.23810101336783096,0.12360594795539033,0.024750481135031106,0.09765740249011624,0.2122208960437833,0.18710108487331423,0.10951322612977732,0.1012672550350758,0.08242907569616943,0.17087080341161892,0.05675802452589962,0.18828208658405995,0.23146097908481414,0.30875289540445416,0.04999096412758652,0.10251515542370696,0.10262467679830355,0.04030655691172296,0.08320538129706807,0.11791486455725017,0.10014005602240897,0.5009351774376138,0.04804425350293432,0.3968471096269773,0.08056579758827466,0.04073131219625087,0.12932528687643122,0.07232102656461054,0.04906473671606844,0.20179261520475433,0.12187942875831244,0.13649661729749496,0.10933999433471532,0.13224699828473413,0.07464729649173162,0.10360930327566543,0.04889563592686508,0.06760914760914762,0.15507115210567868,0.11963882618510158,0.08016929598278522,0.04038065843621399,0.08718672785033534,0.04676479607482367
2020-04-19,0.10581466573328667,0.03223850429509854,0.0,0.09301755048122287,0.07356768144078649,0.10798504805980776,0.21147379276330538,0.3014790510710666,0.17155603623090443,0.20388349514563106,0.10151554793637901,0.22895424918369134,0.12360594795539033,0.024456753302087773,0.09563671807809185,0.2118156826079069,0.18334369173399628,0.11820773930753564,0.10198565912851627,0.08400310318076028,0.17678872240446847,0.05802047781569966,0.1889793934394839,0.23546107678207137,0.2865558402713818,0.051535567416221895,0.1094073979265327,0.10512159379695413,0.03973206092861076,0.08830188679245284,0.11798215076903601,0.09997020262216925,0.49974807836520435,0.049082769163572834,0.393140691922177,0.08242776621134414,0.04292002934702861,0.1328995750237689,0.07307746379867848,0.048926686817972236,0.20323063945509715,0.12777836300431897,0.13684240819615517,0.10812747035573123,0.1355496600895374,0.07281303425405261,0.1035684965245471,0.048288883644087795,0.06660145104752588,0.15597537134818118,0.08818635607321132,0.07995738344629287,0.04308322100743847,0.08749924500191267,0.042439225381128966
2020-04-20,0.10947712418300654,0.03170683524298696,0.0,0.09291743119266055,0.07242119534515874,0.1066368330464716,0.2106288559367897,0.3154953348406203,0.16666666666666666,0.20739743498901722,0.10014085829655367,0.2246821933402903,0.11832740213523131,0.023991726990692866,0.09584408139868157,0.21237816632739726,0.180788687943811,0.12234701781564679,0.10585789670060232,0.09087559867370748,0.18016912666867482,0.05852451341047422,0.19166071403560372,0.23337954040865086,0.2812000210900016,0.05272145144076841,0.08772407357001205,0.1036723617731598,0.03918197448194734,0.09400510204081633,0.11840356138127184,0.09859753506162346,0.49875040015276006,0.04980832568435829,0.390483086985948,0.0850988878264808,0.04251712212653421,0.14221865057959687,0.07518375133254783,0.04884504931951555,0.20393735578575287,0.128568494557404,0.13745685936151855,0.10812747035573123,0.13670290442966088,0.07188471431834659,0.10219859869533704,0.04703488457203086,0.06564726603154271,0.15845597955406715,0.08731466227347612,0.07963658796478044,0.04071315730083502,0.08803960706038902,0.042377470890874624
2020-04-21,0.1077978815480361,0.029588991815810775,0.0,0.09520960255294458,0.08115593455049014,0.1108330556481173,0.21291029368390005,0.31717347956131603,0.17597262247838616,0.20737666510475936,0.09923879029376415,0.22556160653505786,0.11406518010291596,0.02364755425979916,0.09748975122142978,0.21328799912256366,0.1798436013320647,0.1318486329893174,0.1060153918643003,0.09293113954905545,0.18215798654373286,0.05934242181234964,0.19274801385210838,0.23383095356748207,0.2812260078822104,0.05381889846321571,0.09006187457031549,0.10400910364145659,0.03887554488034872,0.1006596628389934,0.11910452276508848,0.10398214659320734,0.49985932715094195,0.0508579538124113,0.3876179109074808,0.08341433560139684,0.04297057449789818,0.14490993939649893,0.06330055926393649,0.04867730013616028,0.2069391253273879,0.128680479825518,0.1391094147582697,0.10754173026140465,0.1369488880218494,0.06834778428943816,0.09832569778820734,0.04555128665800603,0.06574037316395395,0.16502724748946088,0.08598726114649681,0.07878634120411479,0.0401528796731538,0.08806542002630526,0.0419892402571841
2020-04-22,0.11207957342083676,0.02755160786248869,0.0,0.09644705923923605,0.07659946824622219,0.07606693787379627,0.21449983574244416,0.3213621671100432,0.1933184317042228,0.20681202425493483,0.09808160705685885,0.22046942767242111,0.10983606557377049,0.022965827480072608,0.09719317556411668,0.2136224794032103,0.17904131279689076,0.13270075060189776,0.10943919219917835,0.0957753240518483,0.18457243909211815,0.05126900683963597,0.19306406721634936,0.23675554290413386,0.2872996405159653,0.05514348249027237,0.09090740224760843,0.10552651489098287,0.037900371233704565,0.10324359973619522,0.12042610953729933,0.09912904727079316,0.5001852248002964,0.0506886513198131,0.3839147917406736,0.0799238398866454,0.04355635383924562,0.1433110673461515,0.06303225665933396,0.04999392982882117,0.20751820233082882,0.09377882545864508,0.14008052533192733,0.11043585163879288,0.1381823590658932,0.06820316576795965,0.09718935525387139,0.04505623855610777,0.06427908415841584,0.16890980288920332,0.0847723704866562,0.07798283312060143,0.036344635392475615,0.08914935507019707,0.04224058769513315
2020-04-23,0.10976235253889553,0.027711536880190773,0.0,0.09828440976540538,0.07803102247546692,0.07751344646409332,0.2147892190739461,0.32309047932081064,0.195600756859035,0.21098556183301945,0.09717297814686493,0.21285943282341532,0.10266159695817491,0.0226576852418861,0.09399123722094721,0.2131020794387131,0.18099666851749027,0.13409883124871846,0.11642743221690591,0.0934996534996535,0.1871750307243679,0.05287511991422606,0.1964669163545568,0.23489105111689734,0.27502123580707755,0.05707301932179716,0.09303291267219123,0.10632464255677039,0.037221052631578946,0.10443548387096774,0.12109700998589887,0.09917561828628528,0.4995753142674421,0.053599146294140476,0.37857799747097365,0.07909757238654676,0.043417023882424986,0.14283075906179224,0.06553566773829177,0.048367291249772605,0.20686825150462834,0.08946030504497458,0.14095666854248734,0.11058633020713853,0.13906861002488446,0.06714865962632006,0.0974950905908174,0.04479888870973743,0.06292440018107741,0.16948943580576062,0.0847723704866562,0.07706714643268614,0.03465328794122917,0.08940327033340412,0.04308180256376371
2020-04-24,0.11067463706233988,0.027603615340770295,0.0,0.09956517442435023,0.07704199224239698,0.07943372057963506,0.21523583823866677,0.3230908452416327,0.19805512400023018,0.21339139902014154,0.09519843260484795,0.20664141225647534,0.10262008733624454,0.02216684643136088,0.09441044891242865,0.2091313702328721,0.1810649477849986,0.13902355112125855,0.11772935390876717,0.0812482494631687,0.18926668211306766,0.05436926024001352,0.19613768355446431,0.23683048886452027,0.2688340083348007,0.05921505196422928,0.09761092150170649,0.10159952152376278,0.036612517522882825,0.11411992263056092,0.1215185676392573,0.09935153786661907,0.49618861731775765,0.05109206880999936,0.37170706871633163,0.08005249343832022,0.0428677861195484,0.14084886301382582,0.067641959254443,0.04785456783610305,0.20764680917359235,0.12050240815941071,0.1417567767738113,0.11058633020713853,0.13761467889908258,0.06644432261208577,0.09402713700849732,0.044653293505082826,0.0617537176763607,0.1669642857142857,0.07758620689655173,0.07606367867835057,0.0331421287444232,0.08937242403510821,0.04338098197638285
2020-04-25,0.08601984749943933,0.02154843630816171,0.0,0.10046714020605363,0.0743436785535963,0.0812927959528491,0.21581644332529187,0.3167701863354037,0.20205672957396317,0.21379031325858283,0.09258208520589975,0.19069185137882938,0.09730848861283643,0.02143366619115549,0.09599096555618294,0.207209709498703,0.18044726351944243,0.1482387190684134,0.12127465375610143,0.08404875227970286,0.19073106861771774,0.05569933610892314,0.19934248173872066,0.23517379708611608,0.25827524922940215,0.06088661943212538,0.09698593890462541,0.1015501800113065,0.03560854605105225,0.121213638411856,0.12198989464631262,0.09702713375077565,0.4938227118295068,0.048941953018831294,0.3628531523931026,0.0819170664513371,0.041498708010335915,0.13919077002759347,0.06014995102102328,0.04755472064503873,0.20757768160261228,0.12306967984934086,0.14008370831777722,0.10717346064389766,0.13766350346242626,0.06498309831266,0.09045491903080483,0.043766490033922356,0.06033139781900581,0.17023209713388948,0.07352941176470588,0.07557777730091629,0.03094096948371049,0.09052128929566255,0.042843113184384975
2020-04-26,0.08524697148917078,0.02107931013166842,0.0,0.10069278363240808,0.07451417568218095,0.08014689669330373,0.21688882942248833,0.31661049228803045,0.2095693282767936,0.21258578702678768,0.09148813306520648,0.18990772826501545,0.09227748691099476,0.021170522767966857,0.09677915683659863,0.20424559901745507,0.18372741959171685,0.15173178165696868,0.12102032256834559,0.08387387774388934,0.18717665482815515,0.057025675599752794,0.19222055552681944,0.23268953833121558,0.25017548971564046,0.06106430230389747,0.09723958676054484,0.10031828869645008,0.034831285958637846,0.12869794610891275,0.12051537212591001,0.0953015839155245,0.488644104255548,0.049502186656741415,0.3576643695287763,0.08183958329471519,0.04184968866148574,0.13715567164435585,0.061211049224747856,0.04719794134466138,0.20728323757634962,0.1283227255709472,0.13929929030204297,0.10815389767735072,0.13592233009708737,0.06555053772190352,0.08923596393028067,0.0430816492863263,0.059486537257357544,0.16932114882506527,0.07529722589167767,0.07546638170731058,0.026726057906458798,0.0907346575384521,0.04436818237529109
2020-04-27,0.08782788491425328,0.021222933070866142,0.0,0.10092721999308718,0.07457300343574659,0.07853865766548791,0.21242532477794987,0.31661049228803045,0.212173735725938,0.21133796698523025,0.09015802481603981,0.1880411106480353,0.09183673469387756,0.020889348500517064,0.09473631642029565,0.20157010561090902,0.18894123774799942,0.15381389252948885,0.12250156439798285,0.08404505508107439,0.18414983434134527,0.05744931768405683,0.18563290656912057,0.23056348438259278,0.24220334685598377,0.06228373702422145,0.09602596829598815,0.10084943605321632,0.03445100897721169,0.13540222689263515,0.1208358024373277,0.09450415737172987,0.48814839205356164,0.04814978362624746,0.35346540046846914,0.08316957787481805,0.041989836854774004,0.13149232354197551,0.06168776212597092,0.045978358529630066,0.2067131382053072,0.12978882451878154,0.13792609823745192,0.10815389767735072,0.13709923664122137,0.06423491923679744,0.08707579935081251,0.0422476171465642,0.05871534636605136,0.16776360639075844,0.07612903225806451,0.07457100523458209,0.024698529240921027,0.0902332621082621,0.04530427329496755
2020-04-28,0.0881875848972002,0.020539528351571187,0.0,0.10302796642842314,0.0764918492291805,0.07796117782302184,0.20920697607814173,0.2837026254784625,0.21600566572237961,0.2114906010060895,0.08952913117546848,0.1757963148121697,0.08615567439096851,0.020799780694239798,0.09560143626570916,0.1986134795552234,0.1902708158887831,0.16010848002410666,0.12427910288358847,0.08496075739256952,0.1805728353230802,0.05834829443447038,0.18660295959549103,0.22908447937131632,0.23823306331725372,0.0655031412054082,0.09845991430168291,0.0993564888507952,0.03418997801531347,0.14225799618724846,0.11976868815274558,0.09620253164556962,0.48581876522770623,0.048007754706392534,0.34924034963561873,0.08485880516531857,0.041773806011044134,0.1314361155933695,0.05711988475518853,0.045978358529630066,0.20691766146311602,0.13068234854849248,0.13738235141178307,0.1076421516923962,0.13923669636407415,0.06207697248159676,0.08712514647917333,0.042395962475229164,0.05820784657978256,0.17214098777881823,0.07583547557840617,0.07346032627009455,0.025060968528626177,0.09006931714023832,0.045153801508995936
2020-04-29,0.0850476699523922,0.018567916732046656,0.0,0.1046604565997704,0.07023256837334155,0.07709665599472096,0.21217008164264425,0.2822987196523867,0.2161296313492432,0.21353164491133184,0.0888730026132031,0.17765859148667143,0.07850568489442339,0.02056182051455196,0.06877598477908534,0.1961880568986274,0.1876788640087384,0.16554176645620147,0.12689252495077738,0.08347484306729504,0.17666445250625926,0.05125715949907776,0.1879490484904759,0.22688597911286132,0.23439820831786112,0.06957928802588997,0.09938874935697643,0.09622986301014788,0.03333826138379657,0.14277855359485422,0.11938188554158136,0.09688614672707992,0.481787516886432,0.04816584338812859,0.3434928668933765,0.0839918946301925,0.04045269423558897,0.13422751109318273,0.056686307473844,0.04490380378910266,0.20646584420358985,0.13335194490973384,0.13707304911493393,0.10847151262519136,0.1409730885760114,0.061501403152792365,0.0859430096254646,0.042494658624666753,0.057652619665801215,0.17408657202699557,0.07808564231738035,0.07265344909507149,0.025423138538691926,0.08913192071086808,0.058153412173158295
2020-04-30,0.08049681178035689,0.018567916732046656,0.0,0.10653887944724598,0.06728125839723847,0.0782250210686398,0.20768657031480883,0.28517599579957376,0.21695692025664529,0.21529956671148962,0.08810031249591402,0.17548509165078768,0.06925996204933586,0.020006527415143603,0.0687790334881786,0.19608918467244976,0.18774079454304302,0.1674596292216467,0.1340036678682097,0.08389863403633945,0.1735860987297671,0.053049755341310983,0.1901205851747567,0.22566906224265093,0.22954284478024264,0.07308327167169446,0.10272836900813989,0.0937201779716683,0.03255713669685209,0.14944117530903203,0.11903967989329776,0.0937001049222207,0.4785937285715438,0.04936621341322885,0.33795229149179024,0.08207847792808273,0.038856518572469044,0.1346403764284114,0.05704645075841191,0.04479583095374072,0.20673096469631605,0.14181717655731663,0.13531627687961073,0.1078531993204983,0.14382194033356824,0.06043597221127538,0.08503481683318195,0.0430595109722491,0.057692307692307696,0.17316329541356587,0.07560137457044673,0.07167830537866993,0.025100469230596528,0.08989088238380023,0.05759051450349354
2020-05-01,0.07786105098278094,0.0179089790897909,0.0,0.10633154823114625,0.0668532087929785,0.07701245066680916,0.21113413454897084,0.2869026601633801,0.21775514722160727,0.2203927135083984,0.08623810836381515,0.16196760647870426,0.04858569051580699,0.01987521708368174,0.06894781864841745,0.196899763952116,0.18697497967663265,0.17292507457448675,0.13467942120239754,0.08316258037165265,0.1706438594718605,0.05433257535439547,0.19401072878007655,0.22204076841276638,0.22233537177501903,0.076574590065349,0.1007994632973668,0.09505611161662117,0.03189467014011124,0.15632645608909987,0.11989907099438009,0.09732867703750737,0.4723927576058781,0.05025858639437741,0.3324362383253651,0.08161725147946679,0.037493649449618964,0.13339643858625255,0.05897532729103726,0.044330995599559955,0.20651313706869262,0.14465466568699487,0.13446765094226384,0.10539079472540797,0.14542417784944997,0.0638847699482088,0.08309004335157416,0.042893441603440004,0.055959532089788176,0.15878429161969185,0.07525655644241733,0.07099139882299683,0.02425070446588677,0.09156234351527291,0.05765858690046416
2020-05-02,0.08062119749699054,0.01705687181644002,0.0,0.10723489364975576,0.06537164127021054,0.07599995923139533,0.20491494366398524,0.2869026601633801,0.21798200069228107,0.21800581712415926,0.08524513715950502,0.16193363844393593,0.04642409033877039,0.019352821635141473,0.06900644286198711,0.19508429588924162,0.1852776524135547,0.18643336425812854,0.13582508156373418,0.0846328644035456,0.16857767647433153,0.055657551454246786,0.19496980608976913,0.22161983183609035,0.21420462150920386,0.07882845823787765,0.09991272239006378,0.09854490960069612,0.031089853091902972,0.16484939348507566,0.11965215040439768,0.0948704258901803,0.47164064167861175,0.049396777187209986,0.3263335039845851,0.08251658003226385,0.036548641709195806,0.13259588942456058,0.06049799701515984,0.043817347346015695,0.20522483175854803,0.15871725383920507,0.13283663196430615,0.10531355492079979,0.14305455751478635,0.0645061036499623,0.08018431726949833,0.04228209568435707,0.05555555555555555,0.17366987932925873,0.06680161943319839,0.07066683970517817,0.02378626948276564,0.09203412231166647,0.05643633462957424
2020-05-03,0.08351351351351351,0.017054407266660486,0.0,0.10651018873506823,0.06487048591416146,0.07490873222671013,0.20305108502490427,0.28574634365273727,0.21940430551459747,0.2171240585230716,0.0842571854951902,0.16335039064284734,0.04542701393095094,0.01881638846737481,0.06914483175093099,0.19259785852752628,0.18310842465942181,0.17239499116308804,0.13676654521724943,0.0846328644035456,0.16655313351498638,0.05716077372051517,0.19174059068933838,0.21639239017816847,0.20587017484425874,0.08063462097008423,0.09730259172863531,0.10106536829926725,0.030319184380622376,0.17036657923357432,0.11986127371932227,0.08554925509808756,0.4607766863225553,0.04979718189581554,0.32093667683999877,0.08109291896965273,0.035708931730279135,0.1326132413462435,0.062280481685900654,0.0431881909304799,0.20473236065342149,0.16257530797590145,0.13175858856896575,0.10322801769801208,0.14285714285714285,0.06440151118974424,0.08077632117984433,0.04238259815564037,0.05470220387347459,0.17287642821429233,0.06489675516224189,0.07058315949596801,0.02306440993067121,0.09264666534823932,0.056659164301790785
2020-05-04,0.07782421909093554,0.017032638217557426,0.0,0.10461801930723845,0.06351713750413283,0.07345756103300824,0.2002045974244795,0.28574634365273727,0.21932807963500622,0.21727253624711074,0.08305084745762711,0.1601963725623892,0.04393984075493955,0.01830744699698813,0.06914483175093099,0.19162711955983394,0.1810021448052464,0.1697486048179703,0.13587026915006606,0.08782893047304353,0.16400174652215485,0.05806949062695774,0.19276615934888133,0.2130552505951867,0.19762668117577759,0.08417402636692614,0.09886165392773322,0.09572339285519021,0.030288971367974548,0.1750903596610772,0.11894034570896331,0.09631559359880908,0.4626974965731188,0.0493735332213345,0.3166383734897896,0.08090740854553773,0.03524774126719227,0.13195836421642873,0.06333792757799775,0.043478260869565216,0.20396595952603933,0.16520258157045536,0.13019315851947771,0.10322801769801208,0.1425746807032544,0.06418278212094986,0.07936219618162092,0.042651671332654156,0.05394462637689788,0.173581612389018,0.06401551891367604,0.0701866602127209,0.022652566727399088,0.09284917082849509,0.05605509852687966
2020-05-05,0.0775996103628496,0.0163493742288031,0.0,0.10542714706548834,0.06398828589731857,0.07207572233434457,0.19889652251658746,0.2818497280082472,0.2176256077795786,0.21875128447531753,0.08039451052307217,0.14790201261430783,0.042693409742120346,0.01826524309538516,0.0694866041969117,0.19048416626718956,0.18157881105720255,0.16693357988409913,0.1361368851641225,0.08734824387563075,0.15935738534035307,0.059021760061621416,0.19355045930493994,0.21080309225466404,0.19923620958911487,0.08920678566964742,0.10219405289634906,0.09378747396545557,0.029858564693556838,0.17576352971770348,0.11682399131233816,0.09631559359880908,0.454042270611182,0.04932697014194812,0.3121705823409295,0.08073781291172595,0.034760165838389936,0.13045696332472703,0.051966203709533226,0.043393861579848376,0.20311142290000878,0.17122007653288243,0.129953555308432,0.09970341296424724,0.14304489538429188,0.06255083111732507,0.07810912665902016,0.04300201239000907,0.0535524920466596,0.17814050022865585,0.06352261790182868,0.06939790884447662,0.022581763128613902,0.09257237958349994,0.054603756298671556
2020-05-06,0.07835384783958509,0.01572606214331008,0.0,0.10581335775096198,0.06047150144907886,0.0726976302661439,0.20196333860612264,0.2781142605902357,0.218301345020402,0.21857989113032342,0.0791624223259612,0.15036960472623778,0.0416322029225255,0.017756186255291344,0.0696349648060239,0.188872280352101,0.18149980082326383,0.16469582561618465,0.13615424799354134,0.09542072311272823,0.15615496835703133,0.053713698278077614,0.19556009221453768,0.2120633967241689,0.19317329171508077,0.0920177621417539,0.1046134740763738,0.09034512193911481,0.023142509135200974,0.17819973427812222,0.11492643328259766,0.09504921934157863,0.4564931468918732,0.04970510864734357,0.30682030189758513,0.07756471832784134,0.0342462207496376,0.1277222975332832,0.050681626251658826,0.04289749323290573,0.20225091675118984,1.0,0.12857016869716403,0.08951756537002142,0.1431293778327153,0.061373573872418,0.07842109819610059,0.04270927161417383,0.05315498691480081,0.17814050022865585,0.0625,0.0685449734367779,0.022372006310053063,0.09202187600153008,0.05030398933955193
2020-05-07,0.07725769060456877,0.01536502197937636,0.0,0.10312752763548126,0.06018834902908576,0.07191347698469759,0.19518977087370137,0.273589615576635,0.21733879821415503,0.2186726485148515,0.07876660918957298,0.14467816827195207,0.040646029609690444,0.017613460510396445,0.06986079637423115,0.18697878604802093,0.18033851036207146,0.1664835082120222,0.13707554326000626,0.07549042057858178,0.152674493318125,0.05678421996413628,0.19767160161507402,0.2096538426536834,0.18475524362305817,0.09612917132856366,0.10751729857526582,0.0901449499141109,0.02252185508964291,0.17932623549976165,0.11227291313744962,0.095119072415469,0.4566251392410254,0.050079361374352274,0.30061857978046014,0.07819504109077326,0.033547850343798175,0.12570217938304773,0.04983484295694408,0.04242243606119958,0.201360031660502,1.0,0.1279185597317719,0.08951756537002142,0.14442676742567365,0.05964591584577367,0.07775253645954627,0.04254401938413741,0.05202771782346927,0.17514940886059505,0.0625,0.06793808336529855,0.022374437162079937,0.09012224938875306,0.052434768156888814
2020-05-08,0.07676873636711791,0.01479998429709889,0.0,0.10408899876390605,0.057724161640153766,0.07142008427094663,0.19887661843107388,0.2688794683966451,0.2162114350410416,0.2175548589341693,0.07636054786194751,0.14108372479313785,0.03997881916865237,0.017177344475394613,0.0696514230892229,0.1845319403373412,0.17787101930406984,0.16306343490698966,0.1362664542634359,0.07529391530816575,0.15243360208679155,0.05855279979544874,0.20031277310151327,0.20581493512702753,0.17800371177277496,0.09961489088575096,0.11195822197041544,0.08727844666623744,0.02186679398424445,0.17791745026229833,0.11030293941211758,0.0926904016692749,0.45338885188396,0.050465001347829996,0.29460038536195227,0.07764272477367269,0.033528622855932805,0.12487250157338484,0.04923378256563206,0.04220488905396668,0.20046644170033154,1.0,0.1264161564984871,0.09724680700416655,0.14765415864368572,0.059286963518872804,0.0767294463843326,0.04267853022611906,0.050606394707828004,0.1719342798876448,0.06227106227106227,0.06729148457984767,0.02204051416649842,0.08974778905994105,0.05274962618375145
2020-05-09,0.07623472038503833,0.0142916556391546,0.0,0.10358189207069275,0.057181662800634844,0.07074635370437336,0.19455007646839995,0.2669277893322759,0.2142613326051338,0.2165135010467303,0.07579808652514254,0.13824344308272848,0.03979968371112282,0.017345982019745187,0.06932654216185626,0.18275122438636565,0.1749038220597556,0.16328557837595836,0.1352011695672201,0.07273820953879255,0.14808373044490636,0.05991489361702128,0.20210475042941012,0.20381263992648796,0.170963047468609,0.10154051739551867,0.11509714159476675,0.08876196073389778,0.021473111725819307,0.1822179821295607,0.10742991570280337,0.09124403987863025,0.44915565224798987,0.050106152559456156,0.28872528965961963,0.07705433511123512,0.033323469829057886,0.12049117811562515,0.0468347432433842,0.042347896006432593,0.1996196415103191,1.0,0.1251380743608723,0.09301779825352322,0.14783025444405717,0.05842974029468087,0.07737679186746618,0.04259075746367608,0.049742157284056725,0.16912992438880342,0.06227106227106227,0.06716458320440621,0.021886322278144826,0.08884101757334144,0.05345729227193492
2020-05-10,0.07672989538616083,0.013850314281537787,0.0,0.10073656649483136,0.057181662800634844,0.0697734768705319,0.19257529072656793,0.2577270492810618,0.20770643384129645,0.21210686506594523,0.07532452110407684,0.13730819923875062,0.03979968371112282,0.016930507110276362,0.06937962790118847,0.1807997506883977,0.1722928821886895,0.1612290020761992,0.13233025426149891,0.07408856114031959,0.14638304180254966,0.061033662019721185,0.20375662004239328,0.2002966098421943,0.1650039555023488,0.10146010370156992,0.11643096982917085,0.08519550655150329,0.021102100995208258,0.18069301498825957,0.10369161182812155,0.09000687531760979,0.44337759684042416,0.049230832637837056,0.28351273628526846,0.07684180393993806,0.03323006975863068,0.11754742216711737,0.04781802267422474,0.04275100321824467,0.19906604825182939,1.0,0.12360080251718505,0.09061415868430088,0.14719176362266678,0.05722326812261092,0.07746285194987405,0.04266602962255136,0.0484994500602315,0.168333857607214,0.05892399658411614,0.06703102147640674,0.021709980205606282,0.08856667417794803,0.05479111405835544
2020-05-11,0.07732301226785328,0.013284518828451882,0.0,0.09771259788432476,0.058438360133275385,0.0684940069382204,0.18291203235591508,0.25481480363449754,0.20561889250814333,0.21112983708403557,0.07304427179413144,0.13501241603260006,0.03785409877162196,0.016771488469601678,0.06937962790118847,0.1785771599706165,0.1678869437172775,0.15905234471410942,0.13151231772902844,0.07408856114031959,0.14407009917130825,0.06207013670714104,0.2025306469231703,0.19877485255669727,0.15906445268073377,0.10190791235176756,0.10089169317411482,0.08578100674623768,0.02033492822966507,0.17982655334241657,0.10238998735104188,0.09058853882980249,0.3285610647684025,0.047444828191769595,0.2797947289297896,0.07681311107140122,0.03228825456247075,0.11768869044791716,0.04805608800733394,0.04234208695203979,0.19786192523662147,1.0,0.12268032400462864,0.09061415868430088,0.14704207014403126,0.056880015515392804,0.07584026540003082,0.04224856393399077,0.04699858040965321,0.16644867445241904,0.058524173027989825,0.06660444180156039,0.021522317982006964,0.0879519801436881,0.05486945710733527
2020-05-12,0.07739194403158732,0.012783284937084877,0.0,0.09553735693004022,0.05911078303333144,0.06714148852782643,0.18295185768059122,0.24802779864763336,0.20248715869153824,0.20885668276972624,0.0723304186996639,0.13210440195438994,0.03715472989489123,0.016711036136956695,0.06910258370279773,0.17600717418818676,0.16694571789249885,0.1588426335990552,0.13151231772902844,0.0641871106667692,0.14056277739768083,0.06266706266706266,0.20094629593576516,0.19759100962400622,0.15596804053395694,0.10339805021765397,0.10142079187650985,0.08249241524864794,0.02001302365964836,0.17879565317147447,0.09849395239953179,0.08886139309918169,0.3249965362767284,0.04749768086880745,0.2762887994821702,0.07587864164079033,0.03284412109048336,0.11596878717316321,0.04923473899969827,0.04234208695203979,0.19592877897155214,1.0,0.12194584151450562,0.085108438909169,0.14537444933920704,0.05676405096115903,0.0762730130887523,0.041906375215819136,0.04636654022759034,0.16609905426546234,0.05827702702702703,0.06599274311663268,0.02106994113940586,0.08601723425125042,0.04482369347234212
